run_name,target_x,target_y,target_z,target_yaw,time_s,phase,x,y,z,yaw,pos_error_norm,yaw_error_abs,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.819,settling,1.7481124669570198,1.749628180043198,2.9926913215848012,-0.0002305147082333286,0.35522780621896205,0.0002305147082333286,0.2158143130591259,0.21562198185859513,0.014404264357818396,0.00027661764987999427
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.839,settling,1.7584408689961617,1.759803958120314,2.9924587665166973,-0.00023564594235739054,0.34073717511954443,0.00023564594235739054,0.20342235087121122,0.20248451152101477,0.01433027948019913,0.00028277513082886866
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.859,settling,1.7709535704427917,1.7721518031683872,2.9925155192628567,-0.00015638973904047782,0.32316108234783975,0.00015638973904047782,0.188599973981825,0.188238378168217,0.013791098167424397,0.00018766768684857338
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.879,settling,1.7854889531904619,1.7865178810329148,2.9927896530176588,-0.00010917221361677935,0.3027236254830573,0.00010917221361677935,0.17248543381052456,0.17209533458168388,0.012956782673057651,0.0001310066563401352
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.899,settling,1.801870940697455,1.8027248731229548,2.993210145923739,-4.249042420042236e-05,0.2796760660886852,4.249042420042236e-05,0.1548259273383543,0.15468484906493765,0.011957650098268213,5.0988509040506836e-05
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.919,settling,1.8199060003514382,1.8205804771364817,2.993715547380263,2.2545966462720422e-05,0.25429256426155766,2.2545966462720422e-05,0.1360118086336327,0.1360151580748254,0.01089327297220677,-2.7055159755264506e-05
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.939,settling,1.8393870398747831,1.8398792634327137,2.994258113478185,8.853943679788142e-05,0.22686591304086254,8.853943679788142e-05,0.11618810466445537,0.11635511632915188,0.009831608464561926,-0.0001062473241574577
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.959,settling,1.8600962229803477,1.8604047598960625,2.9948047503339676,0.0001476475312972505,0.19770404270811703,0.0001476475312972505,0.09559603531758112,0.09588984663509381,0.008812037597149916,-0.00017717703755670058
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.979,settling,1.8818071464921466,1.8819319623493318,2.9953336799292916,0.000200047151398161,0.16712685803906802,0.000200047151398161,0.07443236306147621,0.0748573758343855,0.00785796301810758,-0.0002400565816777932
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.999,settling,1.904287343337041,1.9042298153660815,2.995831421824556,0.000242070266539141,0.13546297632305693,0.000242070266539141,0.05292797114118869,0.05346512171059059,0.006981931094376232,-0.0002904843198469692
rl_neural_demo_target,2.0,2.0,3.0,0.0,2.019,settling,1.9273007430731264,1.9270636199034057,2.9962903396279508,0.0002729472422790345,0.10304687806717101,0.0002729472422790345,0.03129502891280865,0.031938484001082845,0.0061893336246872386,-0.0003275366907348414
rl_neural_demo_target,2.0,2.0,3.0,0.0,2.039,settling,1.9506100832067816,1.9501973805398112,2.9967067346579985,0.0002913748778932193,0.07021759311276797,0.0002913748778932193,0.009752800245033957,0.010490884951425743,0.005481121398999096,-0.0003496498534718631
rl_neural_demo_target,2.0,2.0,3.0,0.0,2.059,settling,1.9739792342255307,1.9733961587141187,2.997079502361638,0.00029730498412676557,0.03732792425396619,0.00029730498412676557,-0.011489022670776453,-0.01066367931148441,0.004855451066064299,-0.0003567659809521187
rl_neural_demo_target,2.0,2.0,3.0,0.0,2.079,settling,1.9971754693223716,1.9964283362656736,2.9974091760334605,0.0002907801370811056,0.005239000305932623,0.0002907801370811056,-0.03222399278652907,-0.03132086147764166,0.004308877126230439,-0.0003489361644973267
rl_neural_demo_target,2.0,2.0,3.0,0.0,2.099,settling,2.019971634984031,2.0190677769095817,2.9976972530217307,0.00027253977072532343,0.02770828330761184,0.00027253977072532343,-0.05225589405215274,-0.05128259836860994,0.0038371774153058147,-0.0003270477248703881
rl_neural_demo_target,2.0,2.0,3.0,0.0,2.119,settling,2.0421482096338925,2.041095875679182,2.997945748446645,0.00024363284709108594,0.058902992475983684,0.00024363284709108594,-0.07139759742257995,-0.07036164517252122,0.003435839242548146,-0.00029235941650930313
rl_neural_demo_target,2.0,2.0,3.0,0.0,2.1390000000000002,settling,2.0634952285073034,2.0623034888488316,2.998156923182798,0.00020553466532268185,0.08897620860704993,0.00020553466532268185,-0.08947412996604703,-0.08838161930109442,0.0031003023148631938,-0.0002466415983872182
